UniqueID,VendorGroup,Vendor,VendorLocation,Company,BalanceCurrency,NumberOfDecimals,VendorBalanceDate.LastPurchaseDate,VendorBalanceDate.LastPaymentDate,HighestBalance,CurrentBalance,DraftBalance,CurrentYearIncomeWithholding,LastYearIncomeWithholding,CurrentPeriodPurchases.PurchaseAmount[1],CurrentPeriodPurchases.PurchaseAmount[2],CurrentPeriodPurchases.PurchaseAmount[3],CurrentPeriodPurchases.PurchaseAmount[4],CurrentPeriodPurchases.PurchaseAmount[5],CurrentPeriodPurchases.PurchaseAmount[6],CurrentPeriodPurchases.PurchaseAmount[7],CurrentPeriodPurchases.PurchaseAmount[8],CurrentPeriodPurchases.PurchaseAmount[9],CurrentPeriodPurchases.PurchaseAmount[10],CurrentPeriodPurchases.PurchaseAmount[11],CurrentPeriodPurchases.PurchaseAmount[12],CurrentPeriodPurchases.PurchaseAmount[13],CurrentPeriodPurchases.PurchaseAmount[14],LastYearPeriodPurchases.PurchaseAmount[1],LastYearPeriodPurchases.PurchaseAmount[2],LastYearPeriodPurchases.PurchaseAmount[3],LastYearPeriodPurchases.PurchaseAmount[4],LastYearPeriodPurchases.PurchaseAmount[5],LastYearPeriodPurchases.PurchaseAmount[6],LastYearPeriodPurchases.PurchaseAmount[7],LastYearPeriodPurchases.PurchaseAmount[8],LastYearPeriodPurchases.PurchaseAmount[9],LastYearPeriodPurchases.PurchaseAmount[10],LastYearPeriodPurchases.PurchaseAmount[11],LastYearPeriodPurchases.PurchaseAmount[12],LastYearPeriodPurchases.PurchaseAmount[13],CurrentPeriodPayments.PaymentAmount[1],CurrentPeriodPayments.PaymentAmount[2],CurrentPeriodPayments.PaymentAmount[3],CurrentPeriodPayments.PaymentAmount[4],CurrentPeriodPayments.PaymentAmount[5],CurrentPeriodPayments.PaymentAmount[6],CurrentPeriodPayments.PaymentAmount[7],CurrentPeriodPayments.PaymentAmount[8],CurrentPeriodPayments.PaymentAmount[9],CurrentPeriodPayments.PaymentAmount[10],CurrentPeriodPayments.PaymentAmount[11],CurrentPeriodPayments.PaymentAmount[12],CurrentPeriodPayments.PaymentAmount[13],CurrentPeriodPayments.PaymentAmount[14],LastYearPeriodPayments.PaymentAmount[1],LastYearPeriodPayments.PaymentAmount[2],LastYearPeriodPayments.PaymentAmount[3],LastYearPeriodPayments.PaymentAmount[4],LastYearPeriodPayments.PaymentAmount[5],LastYearPeriodPayments.PaymentAmount[6],LastYearPeriodPayments.PaymentAmount[7],LastYearPeriodPayments.PaymentAmount[8],LastYearPeriodPayments.PaymentAmount[9],LastYearPeriodPayments.PaymentAmount[10],LastYearPeriodPayments.PaymentAmount[11],LastYearPeriodPayments.PaymentAmount[12],LastYearPeriodPayments.PaymentAmount[13],CurrentPeriodDiscountTaken.DiscountTakenAmount[1],CurrentPeriodDiscountTaken.DiscountTakenAmount[2],CurrentPeriodDiscountTaken.DiscountTakenAmount[3],CurrentPeriodDiscountTaken.DiscountTakenAmount[4],CurrentPeriodDiscountTaken.DiscountTakenAmount[5],CurrentPeriodDiscountTaken.DiscountTakenAmount[6],CurrentPeriodDiscountTaken.DiscountTakenAmount[7],CurrentPeriodDiscountTaken.DiscountTakenAmount[8],CurrentPeriodDiscountTaken.DiscountTakenAmount[9],CurrentPeriodDiscountTaken.DiscountTakenAmount[10],CurrentPeriodDiscountTaken.DiscountTakenAmount[11],CurrentPeriodDiscountTaken.DiscountTakenAmount[12],CurrentPeriodDiscountTaken.DiscountTakenAmount[13],CurrentPeriodDiscountTaken.DiscountTakenAmount[14],LastYearDiscountsTaken.DiscountTakenAmount[1],LastYearDiscountsTaken.DiscountTakenAmount[2],LastYearDiscountsTaken.DiscountTakenAmount[3],LastYearDiscountsTaken.DiscountTakenAmount[4],LastYearDiscountsTaken.DiscountTakenAmount[5],LastYearDiscountsTaken.DiscountTakenAmount[6],LastYearDiscountsTaken.DiscountTakenAmount[7],LastYearDiscountsTaken.DiscountTakenAmount[8],LastYearDiscountsTaken.DiscountTakenAmount[9],LastYearDiscountsTaken.DiscountTakenAmount[10],LastYearDiscountsTaken.DiscountTakenAmount[11],LastYearDiscountsTaken.DiscountTakenAmount[12],LastYearDiscountsTaken.DiscountTakenAmount[13],CurrentPeriodDiscountLost.DiscountLostAmount[1],CurrentPeriodDiscountLost.DiscountLostAmount[2],CurrentPeriodDiscountLost.DiscountLostAmount[3],CurrentPeriodDiscountLost.DiscountLostAmount[4],CurrentPeriodDiscountLost.DiscountLostAmount[5],CurrentPeriodDiscountLost.DiscountLostAmount[6],CurrentPeriodDiscountLost.DiscountLostAmount[7],CurrentPeriodDiscountLost.DiscountLostAmount[8],CurrentPeriodDiscountLost.DiscountLostAmount[9],CurrentPeriodDiscountLost.DiscountLostAmount[10],CurrentPeriodDiscountLost.DiscountLostAmount[11],CurrentPeriodDiscountLost.DiscountLostAmount[12],CurrentPeriodDiscountLost.DiscountLostAmount[13],CurrentPeriodDiscountLost.DiscountLostAmount[14],LastYearDiscountsLost.DiscountLostAmount[1],LastYearDiscountsLost.DiscountLostAmount[2],LastYearDiscountsLost.DiscountLostAmount[3],LastYearDiscountsLost.DiscountLostAmount[4],LastYearDiscountsLost.DiscountLostAmount[5],LastYearDiscountsLost.DiscountLostAmount[6],LastYearDiscountsLost.DiscountLostAmount[7],LastYearDiscountsLost.DiscountLostAmount[8],LastYearDiscountsLost.DiscountLostAmount[9],LastYearDiscountsLost.DiscountLostAmount[10],LastYearDiscountsLost.DiscountLostAmount[11],LastYearDiscountsLost.DiscountLostAmount[12],LastYearDiscountsLost.DiscountLostAmount[13],CurrentPeriodGainLoss.GainLossAmount[1],CurrentPeriodGainLoss.GainLossAmount[2],CurrentPeriodGainLoss.GainLossAmount[3],CurrentPeriodGainLoss.GainLossAmount[4],CurrentPeriodGainLoss.GainLossAmount[5],CurrentPeriodGainLoss.GainLossAmount[6],CurrentPeriodGainLoss.GainLossAmount[7],CurrentPeriodGainLoss.GainLossAmount[8],CurrentPeriodGainLoss.GainLossAmount[9],CurrentPeriodGainLoss.GainLossAmount[10],CurrentPeriodGainLoss.GainLossAmount[11],CurrentPeriodGainLoss.GainLossAmount[12],CurrentPeriodGainLoss.GainLossAmount[13],CurrentPeriodGainLoss.GainLossAmount[14],LastYearGainLoss.GainLossAmount[1],LastYearGainLoss.GainLossAmount[2],LastYearGainLoss.GainLossAmount[3],LastYearGainLoss.GainLossAmount[4],LastYearGainLoss.GainLossAmount[5],LastYearGainLoss.GainLossAmount[6],LastYearGainLoss.GainLossAmount[7],LastYearGainLoss.GainLossAmount[8],LastYearGainLoss.GainLossAmount[9],LastYearGainLoss.GainLossAmount[10],LastYearGainLoss.GainLossAmount[11],LastYearGainLoss.GainLossAmount[12],LastYearGainLoss.GainLossAmount[13],CurrentPeriodNbrOfPayments.NbrOfPayments[1],CurrentPeriodNbrOfPayments.NbrOfPayments[2],CurrentPeriodNbrOfPayments.NbrOfPayments[3],CurrentPeriodNbrOfPayments.NbrOfPayments[4],CurrentPeriodNbrOfPayments.NbrOfPayments[5],CurrentPeriodNbrOfPayments.NbrOfPayments[6],CurrentPeriodNbrOfPayments.NbrOfPayments[7],CurrentPeriodNbrOfPayments.NbrOfPayments[8],CurrentPeriodNbrOfPayments.NbrOfPayments[9],CurrentPeriodNbrOfPayments.NbrOfPayments[10],CurrentPeriodNbrOfPayments.NbrOfPayments[11],CurrentPeriodNbrOfPayments.NbrOfPayments[12],CurrentPeriodNbrOfPayments.NbrOfPayments[13],CurrentPeriodNbrOfPayments.NbrOfPayments[14],LastYearNbrOfPayments.NbrOfPayments[1],LastYearNbrOfPayments.NbrOfPayments[2],LastYearNbrOfPayments.NbrOfPayments[3],LastYearNbrOfPayments.NbrOfPayments[4],LastYearNbrOfPayments.NbrOfPayments[5],LastYearNbrOfPayments.NbrOfPayments[6],LastYearNbrOfPayments.NbrOfPayments[7],LastYearNbrOfPayments.NbrOfPayments[8],LastYearNbrOfPayments.NbrOfPayments[9],LastYearNbrOfPayments.NbrOfPayments[10],LastYearNbrOfPayments.NbrOfPayments[11],LastYearNbrOfPayments.NbrOfPayments[12],LastYearNbrOfPayments.NbrOfPayments[13],VendorConversionResult
015ba696-7834-0000-000c-db24538f85a8,1,1,,1,USD,0,6/9/2020,3/18/2020,1022547.18,51800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164091.75,1279573.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388541.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3323.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
015d8a58-130e-0000-0009-ae68538f85a8,1,1,1,1,USD,0,8/3/2017,,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0157c1d1-fdd2-0000-0006-98fc57e97174,1,2,,1,USD,0,3/16/2020,3/18/2020,6649,1485.55,0,0,0,2560,2820,0,0,0,0,0,0,0,0,0,0,4406.58,11220.73,0,0,0,0,0,0,0,0,0,0,0,0,0,2380,0,0,0,0,0,0,0,0,0,0,0,0,17141.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0157c1d1-fdd2-0000-0006-2bbf57e97174,1,3,,1,USD,0,3/16/2020,3/18/2020,8689.05,-10906.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11243.05,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25429.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0162b4f6-820e-0000-000a-d2d2538f85a8,1,3,MW,1,USD,0,2/1/2017,,13995.41,13995.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,13545.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
015ef49e-b7c0-0000-000d-4bc5538f85a8,1,4,,1,USD,0,5/24/2020,12/3/2018,6640,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12040,3715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
015e2bc2-381b-0000-0002-86a0538f85a8,1,5,,1,USD,0,1/8/2019,7/29/2019,160500,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,11357,0,308125,37450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11357,0,0,355040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0157c1d1-fdd2-0000-0005-edac57e97174,1,6,,1,USD,0,3/16/2020,3/18/2020,29100,11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16800,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9d82105a-a680-05d8-0000-0fc05b7b6677,1,7,,1,USD,0,5/8/2020,12/3/2018,6000,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0157c1d1-fdd2-0000-0005-333b57e97174,1,8,,1,USD,0,2/6/2020,3/18/2020,34720,-13450,0,0,0,0,0,0,0,0,0,0,0,0,0,996.29,0,63291,64838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,141880.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
