UniqueID,Company,InventoryLocation,Item,GeneralLedgerCategory,Buyer,DefaultTransactionUOM.UnitOfMeasure,DefaultTransactionUOM.Item,DefaultTransactionUOM.ItemType,DefaultTransactionUOM.ContractLine,DefaultTransactionUOM.TrackedIn,DefaultTransactionUOM.UOMConversion,DefaultTransactionUOM.PackingWeight,DefaultTransactionUOM.PackingVolume,PurchaseTaxable,PurchaseTaxCode,TaxableWhenSold,SellTaxCode,StandardCost,FutureStandardCost,StockOnHandQuantity,SecondaryQuantity,AllocatedQuantity,UnallocatedQuantity,BackorderedQuantity,InProcessQuantity,OnOrderQuantity,IntransitQuantity,WorkInProgressQuantity,InspectionHoldQuantity,MovementClass,MovementRank,StorageCode,PreferredBin,MinimumOrderQuantity,MaximumOrderQuantity,ReorderPolicy,ReorderDocument,ReorderQuantityCode,ReorderPointCode,ReorderQuantity,ReorderPoint,SuggestedReorderPoint,LeadtimeControl,LeadtimeDays,LastLeadtime,PreviousLeadtime,AutomaticPurchaseOrder,OrderMultiple,EconomicOrderQuantity,SafetyStock,Manufacturer.ManufacturerCode,Manufacturer.ManufacturerDivision,ManufacturerNumber,SelectForSpecialCycleCount,LastCountDate,ForecastNumber.ForecastYear,ForecastNumber.ForecastNumber,ForecastNumber.Quarter,PatientChargeable,InventoryTracked,BinTracked,AllowReceipt,AllowIssue,InspectionRequired,HasTransactionActivity,FrozenForPhysicalInventory,FreezeDate,LastIssueDate,LastUpdateDate,TransactionCounter,LastReceiptDate,LastTurnoverCalculationDate,MSDSDate,MSDSOrder,MSDSDocument,MSDSVersion,AverageStockOnHandQuantity,TurnoverRate,LastReceiptCost,LastIssueCost,AverageAddOnCost,AverageCost,OverheadUnitCost,MarketPrice,TransactionCount,CountAccuracy,AddedDate,Active,UserField1,UserField2,UserField3,UserFieldN1,UserFieldN2,UserFieldN3,ReceivingDays,Consignment,NoCharge,LotTracked,SerialTracked,UDITracked,DropshipPurchaseOrderForCustomerOrderLine,CreatePurchaseOrderForCustomerOrderLine,MaximumSaleQuantity,MinimumSaleQuantity,AllowCustomerOrderReturns,CustomerOrderReturnDate,DefaultSourceUOM.UnitOfMeasure,DefaultSourceUOM.Item,DefaultSourceUOM.ItemType,DefaultSourceUOM.ContractLine,DefaultSourceUOM.TrackedIn,DefaultSourceUOM.UOMConversion,DefaultSourceUOM.PackingWeight,DefaultSourceUOM.PackingVolume,GeographicalType,GeographicalLatitude,GeographicalLongitude,GeographicalAltitude,GeographicalDate,GlobalLineType,ChargeNumber,PreferredHoldBin,MaximumRequisitionQuantity,FromWorksheetResult,NumberOfBins,ManufacturerNumberStripped,ALLOCATION,DELETEDATE,DELETEFROMSTOCK,PARCOUNT,UserFieldMonMax,UserFieldMonRemain,VALUEANALYSISAPPROVED
67422ead-a680-6e98-0000-22d35b92cde4,1,9E,237,,0,EA,237,,0,TRUE,1,0,0,,,FALSE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,S1,0,0,FOP,N,F,F,0,15,0,S,0,0,0,FALSE,1,0,0,,,,FALSE,,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 18:33:33.00 PM",0,,,,FALSE,,,0,0,0,0,0,0,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,,,,237,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-6e98-0000-238e5b92cde4,1,9N,239,,0,EA,239,,0,TRUE,1,0,0,,,FALSE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,S1,0,0,FOP,N,F,F,0,17,0,S,0,0,0,FALSE,1,0,0,,,,FALSE,,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 18:34:54.00 PM",0,,,,FALSE,,,0,0,0,0,0,0,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,,,,239,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-3fae-0000-08275b92cde4,1,9S,241,,0,EA,241,,0,TRUE,1,0,0,,,FALSE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,S1,0,0,FOP,N,F,F,0,10,0,S,0,0,0,FALSE,1,0,0,,,,FALSE,,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 17 September 2018 10:55:18.00 AM",0,,,,FALSE,,,0,0,0,0,0,0,0,0,0,0,9/17/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,,,,241,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-3fae-0000-09025b92cde4,1,9W,243,,0,EA,243,,0,TRUE,1,0,0,,,FALSE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,S1,0,0,FOP,N,F,F,0,16,0,S,0,0,0,FALSE,1,0,0,,,,FALSE,,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 17 September 2018 10:57:54.00 AM",0,,,,FALSE,,,0,0,0,0,0,0,0,0,0,0,9/17/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,,,,243,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
016013c3-85af-0000-0010-e94b538f85a8,1,DIST,1,MS,0,BX,1,,0,TRUE,1,0,0,,,FALSE,,0,0,158,0,0,0,0,0,2650,0,0,0,1,0,,,0,200,FOP,P,F,F,0,50,0,S,999,999,0,TRUE,1,0,100,KC,,50033,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,8/13/2018,,"Wednesday, 06 December 2017 06:33:24.00 AM",4,,,,FALSE,,,28.1333,0,0,0,0,4.14772152,0,0,0,0,12/5/2017,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,CA,1,,0,FALSE,12,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,TRUE
016033c5-00da-0000-0001-2c90538f85a8,1,DIST,10003,MS,0,EA,10003,,0,TRUE,1,0,0,,,FALSE,,0,0,100000,0,5000,0,0,0,108000,0,0,0,1,0,,,3000,0,FOP,P,F,F,0,100,0,S,0,0,0,TRUE,1,0,225,BD,,305110,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,8/13/2018,,"Friday, 08 December 2017 12:45:19.00 PM",1,1/29/2020,,,FALSE,,,0,0,0.2,0,0,0.2,0,0,0,0,12/8/2017,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,10003,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,TRUE
0157c1d1-fdd2-0000-0002-d43c57e97174,1,ER,1,,0,BX,1,,0,TRUE,1,0,0,,,FALSE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,S1P1,3,0,FOP,N,F,F,0,15,0,S,0,0,0,FALSE,1,0,0,KC,,50033,FALSE,,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Tuesday, 01 November 2016 23:42:33.00 PM",0,,,,FALSE,,,0,0,0,0,0,0,0,0,0,0,11/1/2016,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,,,,1,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
0157c1d1-fdd2-0000-0002-d44957e97174,1,ER,2,,0,BX,2,,0,FALSE,12,0,0,,,FALSE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,S1P2,3,0,FOP,N,F,F,0,12,0,S,0,0,0,FALSE,1,0,0,3M,MED,656511,FALSE,,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Tuesday, 01 November 2016 23:44:04.00 PM",0,,,,FALSE,,,0,0,0,0,0,0,0,0,0,0,11/1/2016,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,,,,2,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
0157c1d1-fdd2-0000-0002-d44d57e97174,1,ER,3,,0,BX,3,,0,TRUE,1,0,0,,,FALSE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,S1P3,0,0,FOP,N,F,F,0,15,0,S,0,0,0,FALSE,1,0,0,3M,MED,980980,FALSE,,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Tuesday, 01 November 2016 23:44:57.00 PM",0,,,,FALSE,,,0,0,0,0,0,0,0,0,0,0,11/1/2016,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,,,,3,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
0157c1d1-fdd2-0000-0002-d45657e97174,1,ER,4,,0,EA,4,,0,TRUE,1,0,0,,,FALSE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,S1P4,0,0,FOP,N,F,F,0,20,0,S,0,0,0,FALSE,1,0,0,BD,,DW5411,FALSE,,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Tuesday, 01 November 2016 23:45:46.00 PM",0,,,,FALSE,,,0,0,0,0,0,0,0,0,0,0,11/1/2016,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,,,,4,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
0157c1d1-fdd2-0000-0002-d45a57e97174,1,ER,5,,0,EA,5,,0,TRUE,1,0,0,,,FALSE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,S1P5,0,0,FOP,N,F,F,0,20,0,S,0,0,0,FALSE,1,0,0,BD,,BD309583,FALSE,,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Tuesday, 01 November 2016 23:46:13.00 PM",0,,,,FALSE,,,0,0,0,0,0,0,0,0,0,0,11/1/2016,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,,,,5,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
0157c1d1-fdd2-0000-0002-cbff57e97174,1,MAIN,1,MS,0,BX,1,,0,TRUE,1,0,0,,,FALSE,,0,0,1101,0,75,0,0,0,6161,11,0,0,1,0,,,0,4000,FOP,P,M,F,0,3000,0,R,47,402,401,TRUE,1,0,450,KC,,50033,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,6/12/2018,4/14/2020,"Tuesday, 01 November 2016 20:26:38.00 PM",102,11/8/2018,7/25/2018,,FALSE,,,3912.4483,0,5.3,4.91617724,0,4.91617724,0,0,0,0,11/1/2016,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,,1,,0,FALSE,0,0,0,,0,0,0,,,,,3,0,0,50033,FALSE,,FALSE,0,1500,1122,FALSE
27af4352-6680-9ba8-0000-06245bac132c,1,MAIN,10,MS,0,,10,,0,FALSE,0,0,0,,,FALSE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,R,1,3,1,FALSE,1,0,0,ZIM,,4301-07-030,FALSE,,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 08 October 2018 17:07:50.00 PM",0,,,,FALSE,,,0,0,0,0,0,0,0,0,0,0,10/8/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,,10,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,430107030,FALSE,,FALSE,0,0,0,FALSE
015d8a58-130e-0000-0006-d56b538f85a8,1,MAIN,100,MS,2,BX,100,,0,TRUE,1,0,0,,,FALSE,,0,0,1451,0,501,0,60,1,1082,0,0,0,1,0,,,0,400,FOP,P,M,F,0,260,0,R,457,77,5,TRUE,1,0,40,KC,,50033,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,6/12/2018,6/10/2020,"Tuesday, 01 August 2017 05:30:00.00 AM",65,6/27/2018,,,FALSE,,,283.9,0,12.5,10.81929006,0,10.81929006,0,0,0,0,8/1/2017,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,CA,100,,0,FALSE,8,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,TRUE
01604775-a2d7-0000-0003-6cfe538f85a8,1,MAIN,10001,OTH,0,EA,10001,,0,TRUE,1,0,0,,,FALSE,,0,0,112,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,P,D,F,0,110,0,S,0,0,0,TRUE,1,0,0,LOGO,,INF0132,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Wednesday, 13 December 2017 09:42:08.00 AM",4,4/17/2020,,,FALSE,,,0,0,10,0,0,14.95535714,0,0,0,0,12/13/2017,TRUE,,,,0,0,0,0,TRUE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,,10001,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,INF0132,FALSE,,FALSE,0,0,0,FALSE
7cfb7f43-2680-60f0-0000-36ca5b54bc20,1,MAIN,10003,MS,7,BX,10003,,0,FALSE,100,0,0,,,FALSE,,0,0,99500,0,200,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,BD,,305110,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,3/26/2020,"Tuesday, 24 July 2018 10:43:24.00 AM",6,,,,FALSE,,,99985.7143,0,0,8.8,0,8.8,0,0,0,0,7/24/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,10003,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
0162e119-98cb-0000-002e-f2ab538f85a8,1,MAIN,10004,MS,0,EA,10004,,0,TRUE,1,0,0,,,FALSE,,0,0,18863,0,3523,0,29,0,34501,0,0,0,1,0,,3-A-2,0,50000,FOP,P,M,F,0,40000,0,R,1,36,1,TRUE,1,0,0,BD,,309653-A,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,6/12/2018,6/10/2020,"Thursday, 03 May 2018 05:30:00.00 AM",61,3/18/2020,,,FALSE,,,1560,0,1.68,1.68,0,1.68,0,0,0,0,5/3/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,CA,10004,,0,FALSE,160,0,0,,0,0,0,,,,,0,0,0,309653A,FALSE,,FALSE,0,0,0,FALSE
4324e0bd-0e80-e400-0000-04275e65a39e,1,MAIN,10005,MS,0,EA,10005,,0,TRUE,1,0,0,,,FALSE,,0,0,9063,0,0,0,0,0,32,0,0,0,1,0,,10-A-19,0,80,FOP,P,M,F,0,20,0,R,1,36,35,TRUE,1,0,0,3M,MED,90800,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Tuesday, 10 March 2020 00:37:43.31 AM",5,3/18/2020,,,FALSE,,,0,0,3.45,0,0,3.46065321,0,0,0,0,3/9/2020,TRUE,,,,0,0,0,0,FALSE,FALSE,R,N,N,FALSE,FALSE,0,0,Y,,CA,10005,,0,FALSE,30,0,0,,0,0,0,,,,,5,0,0,90800,FALSE,,FALSE,0,0,0,FALSE
4b337c67-0e80-5e00-0000-05a35e7030d8,1,MAIN,10006,MS,0,EA,10006,,0,TRUE,1,0,0,,,FALSE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,P,F,F,0,0,0,R,31,12,31,TRUE,1,0,0,MEDL,,MSC2333EP,FALSE,,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Wednesday, 18 March 2020 01:13:11.14 AM",0,6/1/2020,,,FALSE,,,0,0,4.594,0,0,0,0,0,0,0,3/17/2020,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,CA,10006,,0,FALSE,100,0,0,,0,0,0,,,,,0,0,0,MSC2333EP,FALSE,,FALSE,0,0,0,TRUE
1f803075-8e80-eb00-0000-50235ea3570a,1,MAIN,10007,MS,0,EA,10007,,0,TRUE,1,0,0,,,FALSE,,0,0,199,0,0,0,0,0,200,0,0,0,1,0,,1-A-3,0,400,FOP,P,M,F,0,50,0,S,0,0,0,TRUE,1,0,0,MEDL,,CUR253180,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,6/3/2020,"Friday, 01 May 2020 21:06:01.35 PM",2,,,,FALSE,,,0,0,0,0.46,0,0.46,0,0,0,0,5/1/2020,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,R,FALSE,FALSE,0,0,Y,,CA,10007,,0,FALSE,200,0,0,,0,0,0,,,,,202,0,0,CUR253180,FALSE,,FALSE,0,0,0,FALSE
4324e0bd-0e80-5580-0000-08115e65a39e,1,MAIN,100A,MS,0,,100A,,0,FALSE,0,0,0,,,FALSE,,0,0,100,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,,,,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Wednesday, 11 March 2020 01:58:49.37 AM",1,3/10/2020,,,FALSE,,,0,0,300,0,0,300,0,0,0,0,3/10/2020,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,,100A,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
436e065b-f680-8e80-0000-0b765e2b9dd0,1,MAIN,1023,MS,0,BX,1023,,0,TRUE,1,0,0,,,FALSE,,0,0,7,0,0,0,0,0,0,0,0,0,1,0,,1-A-1,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,KC,,50033-AB,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Tuesday, 28 January 2020 02:04:56.29 AM",2,1/27/2020,,,FALSE,,,0,0,100,0,0,100,0,0,0,0,1/27/2020,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,CA,1023,,0,FALSE,10,0,0,,0,0,0,,,,,0,0,0,50033AB,FALSE,,FALSE,0,0,0,FALSE
01621bb7-f7c7-0000-0000-38b9538f85a8,1,MAIN,11,MS,0,,11,,0,FALSE,0,0,0,,,FALSE,,0,0,0,0,0,0,31,0,0,0,0,0,1,0,,10-A-1,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,ZIM,,4301-07-040,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 12 March 2018 05:30:00.00 AM",0,,,,FALSE,,,0,0,0,0,0,0,0,0,0,0,3/12/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,11,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
0157c1d1-fdd2-0000-0004-9d1d57e97174,1,MAIN,12,MS,0,,12,,0,FALSE,0,0,0,,,FALSE,,0,0,509,0,0,0,0,0,3,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,R,36,4,36,FALSE,1,0,0,MCK,MED,14-6976C,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,6/12/2018,3/20/2020,"Monday, 21 November 2016 22:24:33.00 PM",6,7/23/2018,7/25/2018,,FALSE,,,21.7931,0,5,5.4940625,0,5.4940625,0,0,0,0,11/21/2016,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,12,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
b3d210bb-c680-0f24-0000-13075b19dd42,1,MAIN,1212,MS,0,EA,1212,,0,TRUE,1,0,0,,,FALSE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,R,F,F,2,5,0,S,0,0,0,TRUE,1,0,0,ZIM,,150366,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 11 June 2018 07:23:02.00 AM",0,,,,FALSE,,,0,0,0,0,0,0,0,0,0,0,6/11/2018,TRUE,,,,0,0,0,0,TRUE,FALSE,N,R,,FALSE,FALSE,0,0,Y,,,1212,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
0157c1d1-fdd2-0000-0004-a21157e97174,1,MAIN,13,MS,0,,13,,0,FALSE,0,0,0,,,FALSE,,0,0,104,0,3,0,1,0,0,0,0,0,1,0,,,0,100,FOP,P,M,F,0,50,0,S,0,0,0,TRUE,1,0,0,BD,MED,329651,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,6/12/2018,6/13/2018,"Monday, 21 November 2016 22:56:25.00 PM",4,,7/25/2018,,FALSE,,,9.4828,0,0,5,0,5,0,0,0,0,11/21/2016,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,13,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,329651,FALSE,,FALSE,0,0,0,FALSE
0157c1d1-fdd2-0000-0004-a3b357e97174,1,MAIN,14,MS,0,,14,,0,FALSE,0,0,0,,,FALSE,,0,0,92257,0,11022,0,2702,1,17101,0,0,0,1,0,,,0,70000,FOP,P,M,F,0,50000,0,S,36,36,36,TRUE,1,0,0,BD,MED,305109,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,9/25/2017,3/26/2020,"Monday, 21 November 2016 05:30:00.00 AM",9,3/18/2020,,,FALSE,,,0,0,0.25,0.25,0,0.25,0,0,0,0,11/21/2016,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,14,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,305109,FALSE,,FALSE,0,0,0,TRUE
015e3f1d-6f33-0000-003c-61d6538f85a8,1,MAIN,15,MS,0,,15,,0,FALSE,0,0,0,,,FALSE,,0,0,2,0,2,0,2,0,4,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,1,1,0,FALSE,1,0,0,GE,,GE AMX-4,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,6/12/2018,,"Monday, 18 September 2017 05:30:00.00 AM",3,3/16/2018,,,FALSE,,,0.3333,0,10000,0,0,5229.995,0,0,0,0,9/18/2017,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,15,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
0157c1d1-fdd2-0000-0006-14cc57e97174,1,MAIN,16,OTH,4,EA,16,,0,TRUE,1,0,0,,,FALSE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,P,F,F,0,0,0,S,999,999,0,FALSE,1,0,0,DELL,,,FALSE,,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Tuesday, 06 December 2016 06:12:01.00 AM",0,5/26/2020,,,FALSE,,,0,0,2000,0,0,0,0,0,0,0,12/6/2016,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,16,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
00fe7692-4e80-e040-0000-1cba5ecb1e55,1,MAIN,17,MS,0,,17,,0,FALSE,0,0,0,,,FALSE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,M,4,0,0,FALSE,1,0,0,CARE,MED,456432,FALSE,,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Wednesday, 27 May 2020 22:49:07.41 PM",0,,,,FALSE,,,0,0,0,0,0,0,0,0,0,0,5/27/2020,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,17,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,456432,FALSE,,FALSE,0,0,0,FALSE
015f8307-a1dc-0000-000f-c60d538f85a8,1,MAIN,18,MS,0,EA,18,,0,TRUE,1,0,0,,,FALSE,,0,0,13,0,13,0,5,0,6,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,648,648,647,FALSE,1,0,0,,,,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,6/12/2018,3/17/2020,"Wednesday, 08 November 2017 21:38:23.00 PM",9,3/17/2020,,,FALSE,,,1.875,0,200,146.8571429,0,146.8571429,0,0,0,0,11/8/2017,TRUE,,,,0,0,0,0,FALSE,FALSE,R,N,,FALSE,FALSE,0,0,Y,,EA,18,,0,TRUE,1,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
0157c1d1-fdd2-0000-0002-d00f57e97174,1,MAIN,2,MS,1,,2,,0,FALSE,0,0,0,,,FALSE,,0,0,20421,0,1838,0,2,22,48000,0,0,0,1,0,,,0,0,FOP,P,F,F,12,100,0,R,43,463,463,TRUE,1,0,0,3M,MED,656511,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,6/12/2018,2/28/2020,"Tuesday, 01 November 2016 05:30:00.00 AM",28,6/27/2018,7/25/2018,,FALSE,,,1380.6552,0,0.625,0.57849306,0,0.57849306,0,0,0,0,11/1/2016,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,2,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
